user_id,non_duplicate,hashtags_prop,hashtags_per_twt_prop,mentions_prop,n_unique_mentions,replies_prop,urls_prop,qt_prop,media_prop,count_RT,avg_engagement,avg_days_between_tweets
346,0.0008247231163749066,0.0002030087671076693,0.0027318953229918783,0.0004440816780480266,0.015669739211123225,0.00017763267121921066,0.00017763267121921066,3.8064143832687954e-05,0.0003933294862711093,0.015669739211123225,0.9997420497176063,0.004018888836938036
1217,0.0003779838538265442,0.00021939756815168496,0.0008410931346155332,0.0003475782125881313,0.22397630000876362,4.757588570245778e-05,2.217823243272468e-05,1.1566067451474696e-05,5.484939203792124e-05,0.9741252025934812,0.0302247574824965,0.0003815609880898869
590,0.0004666034275928405,0.0001941912359098947,0.0008668571935006146,0.00031560613013767,0.25778432849197613,1.796722650007433e-05,1.4155996636422185e-05,4.718665545474061e-06,0.00012595207263688498,0.9606114127767035,0.1037728926760659,0.001737091162344853
1243,0.0013214607904533874,0.00043812693084051795,0.0025539299182422304,0.0005822257122766579,0.37715565453343447,0.000294028149404378,7.787997725016812e-05,6.288704045334431e-05,0.0002457175752812791,0.8156157617472152,0.43875788359738427,0.0026654109861020104
543,0.0016125742472163642,0.00020595792182990459,0.001984930850959995,0.0012138803935999563,0.9519832831248923,0.001130988686789402,1.729029467214014e-05,1.729029467214014e-05,0.0001464589666345988,0.30593650808116196,0.01089136002921251,0.0016439271765108028
871,0.0004166090864839911,8.83597592574129e-05,0.0007810176897024432,0.00035396110355406763,0.8098295926741441,0.00017358711936832962,1.879439487897704e-05,2.8713658842881592e-05,7.100104732057994e-05,0.5851321605654852,0.042370136021818286,0.00045174735990284956
477,0.001674884592894554,3.203761686000871e-05,0.001763317369774196,0.0006890713659070726,0.9999938114992883,0.0012195302680154136,1.9432652849513483e-05,1.4180584511807136e-05,4.2016546701650774e-06,0.0,0.0014175332443469428,0.001577764202674233
908,0.005539333694919407,0.005418160770343045,0.006863110565142959,0.00031851168745786597,0.16618001084758222,1.7310417796623148e-06,0.005101380124664842,1.3848334237298519e-05,0.00019214563754251697,0.9860013976956545,0.004632267802376354,0.005539333694919407
176,0.06556015510591338,0.0,0.0,0.022161179190731285,0.9834023265887009,0.022161179190731285,0.0,0.0,0.034165151252377395,0.0,0.04986265317914539,0.15487398959802726
917,0.062133661713441535,0.0592805854102733,0.2033465292439905,0.0020605551078437213,0.3728019702806492,0.0,0.013948373037711362,0.0,0.061024132039987224,0.4970692937075323,0.7108915122060848,0.2364883246848336
1255,0.0010654185279269323,0.0005910032136939369,0.003825107990433768,0.0006125064573985486,0.9999008322644435,0.0003558114856747465,6.954955385710342e-05,6.719763657691153e-06,0.0007223745932017989,0.0,0.013417352095311924,0.0010751621852305845
1265,0.0008016533211965682,0.00037062996625499353,0.0020006933405467687,0.000532263724358084,0.7618087203618529,0.00022052357694685217,0.0002871818399785143,0.00016338792291971317,0.0001904521800904632,0.6367117094392749,0.11932881581557493,0.0010228366277683309
1305,0.0066490980450705,0.0018205863694835895,0.01041811385393266,0.0006603270928218511,0.9998643676797745,3.957796455399107e-05,0.00018122541664195913,8.332203063998121e-06,0.0063991319531505565,0.0,0.0054159319915987785,0.0066657624511984965
